headline,date,doc_type,material_type,section,keywords
SPOTLIGHT,1979-06-10,article,Archives,,['Gold']
COMMODITIES,1979-06-27,article,Archives,,[]
Digest BUSINESS Dgest,1979-06-29,article,Archives,,[]
What Price Big‐Time TV? (And Would It Work Here?),1979-06-03,article,Archives,,"['TELEVISION AND RADIO', 'STATIONS AND NETWORKS']"
COMMODITIES Dollar's Plunge Sends Markets Into Turmoil,1979-06-20,article,Archives,,[]
Saudi Prince Bars Oil‐Output Rise; Big OPEC Price Increase Indicated,1979-06-21,article,Archives,,"['Oil (Petroleum) and Gasoline', 'International Trade and World Market']"
INVESTING,1979-07-01,article,Archives,,[]
BUSINESS Digest,1979-06-08,article,Archives,,[]
BUSINESS Digest,1979-06-30,article,Archives,,[]
BUSINESS. Digest,1979-06-13,article,Archives,,[]
