headline,date,doc_type,material_type,section,keywords
World Gold,1979-05-19,article,Archives,,[]
World Gold,1979-05-05,article,Archives,,[]
World Gold,1979-05-15,article,Archives,,[]
World Gold,1979-05-08,article,Archives,,[]
World Gold,1979-05-09,article,Archives,,[]
Franklin to Sell New Gold Piece,1979-05-31,article,Archives,,['Numismatics']
Gold Soars To $263.88 On Oil Fear,1979-05-22,article,Archives,,['Gold']
CURRENCY MARKETS Dollar Ends Tokyo Slide After Gains in New York,1979-05-11,article,Archives,,"['Currency', 'INTERNATIONAL MONETARY SYSTEM', 'Currency', 'INTERNATIONAL MONETARY SYSTEM']"
COMMODITIES Silver Futures Decline; Gold Up $4.50 an Ounce,1979-05-16,article,Archives,,[]
"COMMODITIES Dry Weather Depresses Grain, Soybean Prices",1979-05-08,article,Archives,,[]
