headline,date,doc_type,material_type,section,keywords
Companies,1981-07-15,article,News,,['NO INDEX TERMS']
The Week in Business; ELF RAISES ITS BID FOR TEXASGULF,1981-07-12,article,News,,['NO INDEX TERMS']
Antiques; A SUCCESS STORY IN POTTERY,1981-07-19,article,News,,"['EXPOSITIONS AND FAIRS', 'Antiques']"
"Business Digest; FRIDAY, JULY 10, 1981; The Economy",1981-07-10,article,News,,['NO INDEX TERMS']
The Economy,1981-07-25,article,News,,['NO INDEX TERMS']
The Economy,1981-07-18,article,News,,['NO INDEX TERMS']
Antiques; JAPANESE TEXTILES- TWO EXHIBITIONS OF A PROVOCATIVE CRAFT,1981-07-12,article,News,,"['EXPOSITIONS AND FAIRS', 'Textiles', 'APPAREL']"
"WEDNESDAY, JULY 29, 1981; The Tax Debate",1981-07-29,article,News,,['NO INDEX TERMS']
"GRES, MORI AND SPOOK END SHOWINGS",1981-07-31,article,News,,"['Women', 'APPAREL']"
Economic Summit Meeting,1981-07-21,article,News,,['NO INDEX TERMS']
