headline,date,doc_type,material_type,section,keywords
"11 Designer Wedding Dresses Under $2,000",2017-04-28,article,News,,"['Fashion and Apparel', 'Weddings and Engagements', 'New York Fashion Week']"
House Hunting in ... Cape Town,2017-04-12,article,News,,"['Real Estate and Housing (Residential)', 'Foreign Investments']"
‘The New Book of Snobs’ Updates the Shifting Science of Social Cues,2017-04-18,article,Review,,['Books and Literature']
Pirates’ Starling Marte Suspended for 80 Games for Steroid Use,2017-04-18,article,News,,"['Doping (Sports)', 'Baseball', 'Steroids']"
Damien Hirst Is Back With an Underwater Fantasy. Will Collectors Care?,2017-04-06,article,News,,"['Art', 'Sculpture']"
F.D.A. Nominee Deflects Criticism About Ties to Drugmakers at Hearing,2017-04-05,article,News,,"['United States Politics and Government', 'Drugs (Pharmaceuticals)']"
How (and Where) to Take a Tax-Refund Vacation,2017-04-04,article,News,,"['Travel and Vacations', 'Budget Travel', 'Federal Taxes (US)', 'Cruises', 'Hotels and Travel Lodgings']"
"Jason Blum, Producer Behind ‘Get Out,’ Is Starting a TV Company",2017-04-04,article,News,,"['Television', 'Movies']"
Marijuana Goes Industrial in California,2017-04-15,article,News,,"['Marijuana', 'Agriculture and Farming', 'Politics and Government', 'Regulation and Deregulation of Industry']"
Tictail Makes an Argument for the World’s Small Creators,2017-04-05,article,News,,"['Shopping and Retail', 'Fashion and Apparel']"
